code	url	creator	created_t	last_modified_t	product_name	abbreviated_product_name	generic_name	quantity	packaging	packaging_tags	packaging_text	brands	brands_tags	categories	categories_tags	origins	origins_tags	manufacturing_places	manufacturing_places_tags	labels	labels_tags	emb_codes	emb_codes_tags	cities	cities_tags	purchase_places	stores	countries	ingredients_text	allergens	allergens_tags	traces	traces_tags	serving_size	serving_quantity	no_nutriments	additives_n	additives_tags	ingredients_from_palm_oil_n	ingredients_from_palm_oil	ingredients_from_palm_oil_tags	ingredients_that_may_be_from_palm_oil_n	ingredients_that_may_be_from_palm_oil	ingredients_that_may_be_from_palm_oil_tags	nutriscore_score	nutriscore_grade	nova_group	pnns_groups_1	pnns_groups_2	states	brand_owner	main_category	image_url	image_small_url	image_front_url	image_front_small_url	image_ingredients_url	image_ingredients_small_url	image_nutrition_url	image_nutrition_small_url	energy-kj_100g	energy-kcal_100g	energy_100g	energy-from-fat_100g	fat_100g	saturated-fat_100g	-butyric-acid_100g	-caproic-acid_100g	-caprylic-acid_100g	-capric-acid_100g	-lauric-acid_100g	-myristic-acid_100g	-palmitic-acid_100g	-stearic-acid_100g	-arachidic-acid_100g	-behenic-acid_100g	-lignoceric-acid_100g	-cerotic-acid_100g	-montanic-acid_100g	-melissic-acid_100g	monounsaturated-fat_100g	polyunsaturated-fat_100g	omega-3-fat_100g	-alpha-linolenic-acid_100g	-eicosapentaenoic-acid_100g	-docosahexaenoic-acid_100g	omega-6-fat_100g	-linoleic-acid_100g	-arachidonic-acid_100g	-gamma-linolenic-acid_100g	-dihomo-gamma-linolenic-acid_100g	omega-9-fat_100g	-oleic-acid_100g	-elaidic-acid_100g	-gondoic-acid_100g	-mead-acid_100g	-erucic-acid_100g	-nervonic-acid_100g	trans-fat_100g	cholesterol_100g	carbohydrates_100g	sugars_100g	-sucrose_100g	-glucose_100g	-fructose_100g	-lactose_100g	-maltose_100g	-maltodextrins_100g	starch_100g	polyols_100g	fiber_100g	-soluble-fiber_100g	-insoluble-fiber_100g	proteins_100g	casein_100g	serum-proteins_100g	nucleotides_100g	salt_100g	sodium_100g	alcohol_100g	vitamin-a_100g	beta-carotene_100g	vitamin-d_100g	vitamin-e_100g	vitamin-k_100g	vitamin-c_100g	vitamin-b1_100g	vitamin-b2_100g	vitamin-pp_100g	vitamin-b6_100g	vitamin-b9_100g	folates_100g	vitamin-b12_100g	biotin_100g	pantothenic-acid_100g	silica_100g	bicarbonate_100g	potassium_100g	chloride_100g	calcium_100g	phosphorus_100g	iron_100g	magnesium_100g	zinc_100g	copper_100g	manganese_100g	fluoride_100g	selenium_100g	chromium_100g	molybdenum_100g	iodine_100g	caffeine_100g	taurine_100g	ph_100g	fruits-vegetables-nuts_100g	fruits-vegetables-nuts-dried_100g	fruits-vegetables-nuts-estimate_100g	collagen-meat-protein-ratio_100g	cocoa_100g	chlorophyl_100g	carbon-footprint_100g	carbon-footprint-from-meat-or-fish_100g	nutrition-score-fr_100g	nutrition-score-uk_100g	glycemic-index_100g	water-hardness_100g	choline_100g	phylloquinone_100g	beta-glucan_100g	inositol_100g	carnitine_100g
6416453038608	https://world.openfoodfacts.org/product/6416453038608	kiliweb	1534793922	1576605168	Geisha		Chocolats au lait					Fazer	fazer	Snacks, Snacks sucrés, Confiseries, Confiseries chocolatées	en:snacks,en:sweet-snacks,en:confectioneries,en:chocolate-candies													France,Finland	sucre, _lait_, beurre de cacao, _noisettes_ (10%), pâte de cacao, _poudre de lait entier_, _babeurre en poudre_, grasse végétale (palme, karité), _farine de froment_, amidon de mais, émulsifiant (lécithine, inclus. _soja_), sel, arômes. Peut contenir d'autres noix et des amandes. Chocolat au lait:cacao minimum 30%.		en:gluten,en:milk,en:nuts,en:soybeans,fr:babeurre-en-poudre,fr:poudre-de-lait-entier		en:nuts				1	en:e322,en:e322i	1		huile-de-palme	0			25	e	4	Sugary snacks	Sweets	en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-validated, en:photos-uploaded		en:chocolate-candies	https://static.openfoodfacts.org/images/products/641/645/303/8608/front_fr.4.400.jpg	https://static.openfoodfacts.org/images/products/641/645/303/8608/front_fr.4.200.jpg	https://static.openfoodfacts.org/images/products/641/645/303/8608/front_fr.4.400.jpg	https://static.openfoodfacts.org/images/products/641/645/303/8608/front_fr.4.200.jpg	https://static.openfoodfacts.org/images/products/641/645/303/8608/ingredients_fr.7.400.jpg	https://static.openfoodfacts.org/images/products/641/645/303/8608/ingredients_fr.7.200.jpg				553	2314		35	18																																			47	45												8.1				0.13	0.052																																								30				25								
6416453113206	https://world.openfoodfacts.org/product/6416453113206	kiliweb	1534414731	1576603863	Xylimax, trio Peppermint, Spearmint & Fruit							Fazer	fazer	Naposteltavat, Makeat naposteltavat, Sokerileipomotuotteet, Makeutusaineet, Lisäaineet, Sokerin korvikkeet, Luonnollisia sokerin korvikkeita, Purukumi, Sokeriton purukumi, Ksylitoli	en:snacks,en:sweet-snacks,en:confectioneries,en:sweeteners,en:food-additives,en:sugar-substitutes,en:natural-sugar-substitutes,en:chewing-gum,en:sugar-free-chewing-gum,en:xylitol			Finland	finland	fi:Avainlippu,Tooth-health related labels,Excessive consumption can have laxative effects,With sweeteners	en:excessive-consumption-can-have-laxative-effects,en:tooth-health-related-labels,en:with-sweeteners,fi:avainlippu							France,Finland	makeutusaine (ksylitoli 67%), purukumin perusmassa, aromit, sakeuttamisaine (E414), emulgointiaine (rapsilesitiini), stabilointiaine (E422), pintakäsittelyaineet (E903, E901, E904), värit (E171, E141, E160a), happamuudensäätöaine (E296), arominvahvenne (E950). Saattaa sisältää soijalesitiiniä.				en:soybeans				10	en:e141,en:e160a,en:e171,en:e296,en:e414,en:e422,en:e901,en:e903,en:e904,en:e950	0			1		e160a-beta-carotene			4	Sugary snacks	Sweets	en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-validated, en:photos-uploaded		en:xylitol	https://static.openfoodfacts.org/images/products/641/645/311/3206/front_fi.15.400.jpg	https://static.openfoodfacts.org/images/products/641/645/311/3206/front_fi.15.200.jpg	https://static.openfoodfacts.org/images/products/641/645/311/3206/front_fi.15.400.jpg	https://static.openfoodfacts.org/images/products/641/645/311/3206/front_fi.15.200.jpg	https://static.openfoodfacts.org/images/products/641/645/311/3206/ingredients_fi.19.400.jpg	https://static.openfoodfacts.org/images/products/641/645/311/3206/ingredients_fi.19.200.jpg				174	728		0.49	0																																			0	0												0				0	0																																																				
6413600013082	https://world.openfoodfacts.org/product/6413600013082	kiliweb	1534332483	1576603394	Pepsi Max		Kasvisuutejuoma	0,5L				Pepsi	pepsi	Juomat, Hiilihapotetut juomat, Keinotekoisesti makeutetut juomat, Virvoitusjuomat, Kevytvirvoitusjuomat, Kolajuomat, Dieetti-virvoitusjuomat, Dieettikola	en:beverages,en:carbonated-drinks,en:artificially-sweetened-beverages,en:sodas,en:diet-beverages,en:colas,en:diet-sodas,en:diet-cola-soft-drink					Contains a source of phenylalanine,With sweeteners	en:contains-a-source-of-phenylalanine,en:with-sweeteners							Finland	Vesi, hiilidioksidi, väri (E150d), happamuudensäätöaineet (E338, E330. E331), makeutusaineet (aspartaami, E950), aromit (mm. kofeiini).								7	en:e150d,en:e290,en:e330,en:e331,en:e338,en:e950,en:e951	0			0			1	b	4	Beverages	Artificially sweetened beverages	en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-completed, en:product-name-completed, en:photos-to-be-validated, en:photos-uploaded		en:diet-cola-soft-drink	https://static.openfoodfacts.org/images/products/641/360/001/3082/front_fi.15.400.jpg	https://static.openfoodfacts.org/images/products/641/360/001/3082/front_fi.15.200.jpg	https://static.openfoodfacts.org/images/products/641/360/001/3082/front_fi.15.400.jpg	https://static.openfoodfacts.org/images/products/641/360/001/3082/front_fi.15.200.jpg	https://static.openfoodfacts.org/images/products/641/360/001/3082/ingredients_fi.19.400.jpg	https://static.openfoodfacts.org/images/products/641/360/001/3082/ingredients_fi.19.200.jpg				3	13		0	0																																			0	0												0				0.01	0.004																																												1								
6413300017007	https://world.openfoodfacts.org/product/6413300017007	kiliweb	1534152999	1576602346	Viiliä Suomesta		Laktoositon vähärasvainen viili, maustamaton					Arla	arla	Viilit	fi:viilit	Finland	en:finland	Sipoo,Finland	sipoo,finland	No lactose,fi:Sydänmerkki,Low fat,No flavors	en:low-or-no-fat,en:low-fat,en:no-flavors,en:no-lactose,fi:sydänmerkki							France,Finland	pastöroitu _maito_, hapate.		en:milk						0		0			0			-1	a	1	unknown	unknown	en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-validated, en:photos-uploaded		fi:viilit	https://static.openfoodfacts.org/images/products/641/330/001/7007/front_fi.16.400.jpg	https://static.openfoodfacts.org/images/products/641/330/001/7007/front_fi.16.200.jpg	https://static.openfoodfacts.org/images/products/641/330/001/7007/front_fi.16.400.jpg	https://static.openfoodfacts.org/images/products/641/330/001/7007/front_fi.16.200.jpg	https://static.openfoodfacts.org/images/products/641/330/001/7007/ingredients_fi.18.400.jpg	https://static.openfoodfacts.org/images/products/641/330/001/7007/ingredients_fi.18.200.jpg				40	167		1	0.7																																			4.9	4.9												3.3				0.1	0.04																																												-1								
6413300018134	https://world.openfoodfacts.org/product/6413300018134	kiliweb	1534140338	1576590624	Luonto+ rasvaton luonnonjogurtti		Rasvaton laktoositon maustamaton jogurtti					Arla	arla	Maitotuotteet, Hapatetut ruoat, Hapatetut maitotuotteet, Jogurtti	en:dairies,en:fermented-foods,en:fermented-milk-products,en:yogurts	Finland	en:finland			No fat,fi:Hyvää Suomesta,fi:Sydänmerkki,No lactose,No flavors	en:low-or-no-fat,en:no-fat,en:no-flavors,en:no-lactose,fi:hyvää-suomesta,fi:sydänmerkki							France,Finland	Pastöroitu rasvaton _maito_ (Suomi), _maitoproteiini_, hapate, D-vitamiini.		en:milk						0		0			0			-1	a	4	Milk and dairy products	Milk and yogurt	en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-validated, en:photos-uploaded		en:yogurts	https://static.openfoodfacts.org/images/products/641/330/001/8134/front_fi.15.400.jpg	https://static.openfoodfacts.org/images/products/641/330/001/8134/front_fi.15.200.jpg	https://static.openfoodfacts.org/images/products/641/330/001/8134/front_fi.15.400.jpg	https://static.openfoodfacts.org/images/products/641/330/001/8134/front_fi.15.200.jpg	https://static.openfoodfacts.org/images/products/641/330/001/8134/ingredients_fi.17.400.jpg	https://static.openfoodfacts.org/images/products/641/330/001/8134/ingredients_fi.17.200.jpg				43	180		0.1	0																																			4.9	4.9												4.6				0.1	0.04																																												-1								
6420400000358	https://world.openfoodfacts.org/product/6420400000358	kiliweb	1533557432	1576590154	Valkosipuli Ruissipsi		Valkosipulilla maustettuja kuivattuja, halkaistuja ruisleipäsiä					Linkosuo	linkosuo	Naposteltavat, Suolaiset naposteltavat, Alkupalat, Lastut ja ranskanperunat, Valmiit ateriat, Lastut, Alkupalat	en:snacks,en:salty-snacks,en:appetizers,en:chips-and-fries,en:meals,en:crisps,en:starters					High fibres	en:high-fibres							France,Finland	_Täysjyväruisjauho_ (66 %), vesi, _vehnäjauho_, mausteseos (sipulijauhe, maltodekstriini, sokeri, valkosipuli, suola: kaliumkloridi, hiivauute, persilja, aromi), kasviöljy (rypsi tai rapsi), suola, hiiva. Saattaa sisältää pieniä määriä maidon ainesosia.		en:gluten		en:milk				0		0			0			5	c	4	Composite foods	One-dish meals	en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-validated, en:photos-uploaded		en:starters	https://static.openfoodfacts.org/images/products/642/040/000/0358/front_fi.15.400.jpg	https://static.openfoodfacts.org/images/products/642/040/000/0358/front_fi.15.200.jpg	https://static.openfoodfacts.org/images/products/642/040/000/0358/front_fi.15.400.jpg	https://static.openfoodfacts.org/images/products/642/040/000/0358/front_fi.15.200.jpg	https://static.openfoodfacts.org/images/products/642/040/000/0358/ingredients_fi.19.400.jpg	https://static.openfoodfacts.org/images/products/642/040/000/0358/ingredients_fi.19.200.jpg				365	1527		8.8	0.7																																			57	2												9.4				1.4	0.56																																												5								
6413467348402	https://world.openfoodfacts.org/product/6413467348402	kiliweb	1533498128	1576588375	Jälkiuunilastu Ruohosipuli							Oululainen	oululainen	Naposteltavat, Suolaiset naposteltavat, Alkupalat, Lastut ja ranskanperunat, Valmiit ateriat, Lastut, Alkupalat	en:snacks,en:salty-snacks,en:appetizers,en:chips-and-fries,en:meals,en:crisps,en:starters	Finland	en:finland	Finland	finland	New,No milk,No lactose,High fibres,fi:Hyvää Suomesta	en:high-fibres,en:new,en:no-lactose,en:no-milk,fi:hyvää-suomesta							France,Finland	_Täysjyväruisjauho_ ja _ruismallasjauho_ (62 %), _hiivaleipävehnäjauho_, rypsiöljy, mausteet ja yrtit (sipuli, valkosipuli, ruohosipuli, lipstikka, persilja), vesi, jodioitu merisuola, hiiva, sokeri, hiivauute ja aromit (mm. hapankerma).		en:gluten,fi:hiivaleipävehnäjauho						0		0			0			11	d	4	Composite foods	One-dish meals	en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-validated, en:photos-uploaded		en:starters	https://static.openfoodfacts.org/images/products/641/346/734/8402/front_fi.15.400.jpg	https://static.openfoodfacts.org/images/products/641/346/734/8402/front_fi.15.200.jpg	https://static.openfoodfacts.org/images/products/641/346/734/8402/front_fi.15.400.jpg	https://static.openfoodfacts.org/images/products/641/346/734/8402/front_fi.15.200.jpg	https://static.openfoodfacts.org/images/products/641/346/734/8402/ingredients_fi.19.400.jpg	https://static.openfoodfacts.org/images/products/641/346/734/8402/ingredients_fi.19.200.jpg				350	1464		9.3	0.8																																			51	3.2												8.8				1.7	0.68																																												11								
6413467362507	https://world.openfoodfacts.org/product/6413467362507	kiliweb	1533490347	1576588007	Juuresleipä							Fazer	fazer	Växtbaserad mat och dryck, Växtbaserad mat, en:Cereals and potatoes, Bröd	en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:breads					fi:Avainlippu	fi:avainlippu							France,Finland	Grönsaker (35 %)(bondböna (15%). zucchini, palsternacka (7 %), kikärt), _fullkornsrågmjöl_, vatten, _rågkli_, _havrekorn_, _vetegluten_, protein från bondböna, _rågmalt_, jäst och joderat havssalt. Kan innehålla små mängder av selleri och soja.		en:gluten		en:soybeans				0		0			0			2	b	4	Cereals and potatoes	Bread	en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-validated, en:photos-uploaded		en:breads	https://static.openfoodfacts.org/images/products/641/346/736/2507/front_sv.15.400.jpg	https://static.openfoodfacts.org/images/products/641/346/736/2507/front_sv.15.200.jpg	https://static.openfoodfacts.org/images/products/641/346/736/2507/front_sv.15.400.jpg	https://static.openfoodfacts.org/images/products/641/346/736/2507/front_sv.15.200.jpg	https://static.openfoodfacts.org/images/products/641/346/736/2507/ingredients_sv.17.400.jpg	https://static.openfoodfacts.org/images/products/641/346/736/2507/ingredients_sv.17.200.jpg				240	1004		2.3	0.4																																			32	5.2												15				1.1	0.44																																												2								
6414894500630	https://world.openfoodfacts.org/product/6414894500630	kiliweb	1532945599	1576587642	Maissi esikeitetty		Esikeitetty maissi					Rainbow	rainbow	Kasvipohjaiset ruoat ja juomat, Kasvipohjaiset ruoat, Jyvät ja perunat, Siemenet, Viljat ja viljatuotteet, Viljatuotteet, Maissi	en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:seeds,en:cereals-and-their-products,en:cereal-grains,en:corn	Spain	en:spain											France,Finland	Maissi (Espanja), suola, hapettumisenestoaine (sitruunahappo).								1	en:e330	0			0			0	b	3	Cereals and potatoes	Cereals	en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-validated, en:photos-uploaded		en:corn	https://static.openfoodfacts.org/images/products/641/489/450/0630/front_fi.15.400.jpg	https://static.openfoodfacts.org/images/products/641/489/450/0630/front_fi.15.200.jpg	https://static.openfoodfacts.org/images/products/641/489/450/0630/front_fi.15.400.jpg	https://static.openfoodfacts.org/images/products/641/489/450/0630/front_fi.15.200.jpg	https://static.openfoodfacts.org/images/products/641/489/450/0630/ingredients_fi.17.400.jpg	https://static.openfoodfacts.org/images/products/641/489/450/0630/ingredients_fi.17.200.jpg				104	435		1.7	0.4																																			17	6.6												3.5				0.01	0.004																																												0								
6430051519673	https://world.openfoodfacts.org/product/6430051519673	kiliweb	1532092924	1576587379	Dream			45g				Leader	leader	Dietary supplements, Bodybuilding supplements, Protein bars	en:dietary-supplements,en:bodybuilding-supplements,en:protein-bars													France,Finland	Milkchocolate (84%) (cocoa butter, sugar, cocoa mass, wheyprotein blend (_whey_ isolate and _whey_ concentrate (from milk)), cocoa mass, _milk_ powder, butterfat (from _milk_), emulsifier (_soy_ lecithin, polyglycerol polyricinoleate)), _soy_ crisps		en:milk,en:soybeans			45g	45		2	en:e322,en:e322i,en:e476	0			0			21	e	4	unknown	unknown	en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-completed, en:product-name-completed, en:photos-validated, en:photos-uploaded		en:protein-bars	https://static.openfoodfacts.org/images/products/643/005/151/9673/front_en.18.400.jpg	https://static.openfoodfacts.org/images/products/643/005/151/9673/front_en.18.200.jpg	https://static.openfoodfacts.org/images/products/643/005/151/9673/front_en.18.400.jpg	https://static.openfoodfacts.org/images/products/643/005/151/9673/front_en.18.200.jpg	https://static.openfoodfacts.org/images/products/643/005/151/9673/ingredients_en.24.400.jpg	https://static.openfoodfacts.org/images/products/643/005/151/9673/ingredients_en.24.200.jpg	https://static.openfoodfacts.org/images/products/643/005/151/9673/nutrition_en.22.400.jpg	https://static.openfoodfacts.org/images/products/643/005/151/9673/nutrition_en.22.200.jpg	2306	551	2306		36	20																																			25	24									2.2			33				0.53	0.212																																												21								
6414893504523	https://world.openfoodfacts.org/product/6414893504523	kiliweb	1531913519	1576586793	Ananas-mandariini juoma			1l				Rainbow	rainbow	Kasvipohjaiset ruoat ja juomat, Juomat, Kasvipohjaiset ruoat, Hedelmä- ja vihannespohjaiset ruoat, Hedelmäpohjaiset ruoat, Kasvipohjaiset juomat, Hedelmät, Mehut ja nektarit, Hedelmäpohjaiset juomat, Trooppiset hedelmät, Hedelmämehut, Ananas, Ananasmehut	en:plant-based-foods-and-beverages,en:beverages,en:plant-based-foods,en:fruits-and-vegetables-based-foods,en:fruits-based-foods,en:plant-based-beverages,en:fruit-based-beverages,en:fruits,en:juices-and-nectars,en:tropical-fruits,en:fruit-juices,en:pineapple,en:pineapple-juices	Finland	en:finland											France,Finland	Vesi (Suomi), sokeri, ananas-, mandariini-, appelsiini - ja sitruunatäysmehutiivisteet, happamuudensäätöaine (E 330), hapettumisenestoaine (E 300), muunnettu tärkkelys, väri (E 160a), stabilointiaine (E 410), aromit.					200ml	200		5	en:e14xx,en:e160a,en:e300,en:e330,en:e410	0			1		e160a-beta-carotene	3	c	4	Beverages	Sweetened beverages	en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-completed, en:product-name-completed, en:photos-validated, en:photos-uploaded		en:pineapple-juices	https://static.openfoodfacts.org/images/products/641/489/350/4523/front_fi.18.400.jpg	https://static.openfoodfacts.org/images/products/641/489/350/4523/front_fi.18.200.jpg	https://static.openfoodfacts.org/images/products/641/489/350/4523/front_fi.18.400.jpg	https://static.openfoodfacts.org/images/products/641/489/350/4523/front_fi.18.200.jpg	https://static.openfoodfacts.org/images/products/641/489/350/4523/ingredients_fi.24.400.jpg	https://static.openfoodfacts.org/images/products/641/489/350/4523/ingredients_fi.24.200.jpg	https://static.openfoodfacts.org/images/products/641/489/350/4523/nutrition_fi.22.400.jpg	https://static.openfoodfacts.org/images/products/641/489/350/4523/nutrition_fi.22.200.jpg	170	40	170		0	0																																			10	9.8												0				0	0																																												3								
6405164000493	https://world.openfoodfacts.org/product/6405164000493	kiliweb	1531766682	1576584303	Classic medium couscous			500g				LineaVerde	lineaverde	Valmiit ateriat, Suolaiset suurimoruoat, Kypsennetty couscous	en:meals,en:savory-semolina-dishes,en:prepared-couscous													France,Finland	"Esikypsennetty DURUMVEHNÄ."		en:gluten			62,5g	62.5		0		0			0			-5	a		Composite foods	One-dish meals	en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-completed, en:product-name-completed, en:photos-validated, en:photos-uploaded		en:prepared-couscous	https://static.openfoodfacts.org/images/products/640/516/400/0493/front_fi.19.400.jpg	https://static.openfoodfacts.org/images/products/640/516/400/0493/front_fi.19.200.jpg	https://static.openfoodfacts.org/images/products/640/516/400/0493/front_fi.19.400.jpg	https://static.openfoodfacts.org/images/products/640/516/400/0493/front_fi.19.200.jpg	https://static.openfoodfacts.org/images/products/640/516/400/0493/ingredients_fi.25.400.jpg	https://static.openfoodfacts.org/images/products/640/516/400/0493/ingredients_fi.25.200.jpg	https://static.openfoodfacts.org/images/products/640/516/400/0493/nutrition_fi.23.400.jpg	https://static.openfoodfacts.org/images/products/640/516/400/0493/nutrition_fi.23.200.jpg	1482	350	1482		1.5	0.3																																			70	2.5									4			12				0.01	0.004																																												-5								
6414893168978	https://world.openfoodfacts.org/product/6414893168978	kiliweb	1531394704	1576582146	Suklaatuutit			6 x 69g				Rainbow	rainbow	Jälkiruoat, Pakasteet, Jälkiruokapakasteet, Jäätelöt ja sorbetit, Jäätelö, Jäätelötuutit, Suklaa-vanilja jäätelötuutit	en:desserts,en:frozen-foods,en:frozen-desserts,en:ice-creams-and-sorbets,en:ice-creams,en:ice-cream-cones,en:chocolate-vanilla-ice-cream-cones	Poland	en:poland											France,Finland	Jäätelö 71%: _Rasvaton maito_ (Puola), kondensoitu _rasvaton maito_, sokeri, kondensoitu _hera_, kasvirasva (kookos, palmu), glukoosisiirappi, vähärasvainen kaakaojauhe, glukoosi, väri (E 160a), emulgointiaine (E 471 kasviperäinen), aromi, stabilointiaineet (E 412, E 410). Vohveli 16%: _Vehnäjauho_, sokeri, perunatärkkelys, palmurasva, emulgointiaine (E 322 _soijasta_), suola. Suklaanmakuinen kuorrute 12%: Kasvirasva (kookos, palmu), sokeri, vähärasvainen kaakaojauhe 9%, kaakaomassa, emulgointiaine (E 322 _soijasta_). Karamellisoidut hasselpähkinät 1,5%: Sokeri, _hasselpähkinä_, glukoosisiirappi. Saattaa sisältää pieniä määriä maapähkinää, mantelia, saksanpähkinää ja pistaasipähkinää.		en:gluten,en:milk,en:nuts,en:soybeans		en:nuts,en:peanuts	69g	69		5	en:e160a,en:e322,en:e410,en:e412,en:e471	0			2		e160a-beta-carotene,e471-mono-et-diglycerides-d-acides-gras-alimentaires	17	d	4	Milk and dairy products	Ice cream	en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-completed, en:product-name-completed, en:photos-validated, en:photos-uploaded		en:chocolate-vanilla-ice-cream-cones	https://static.openfoodfacts.org/images/products/641/489/316/8978/front_fi.18.400.jpg	https://static.openfoodfacts.org/images/products/641/489/316/8978/front_fi.18.200.jpg	https://static.openfoodfacts.org/images/products/641/489/316/8978/front_fi.18.400.jpg	https://static.openfoodfacts.org/images/products/641/489/316/8978/front_fi.18.200.jpg	https://static.openfoodfacts.org/images/products/641/489/316/8978/ingredients_fi.25.400.jpg	https://static.openfoodfacts.org/images/products/641/489/316/8978/ingredients_fi.25.200.jpg	https://static.openfoodfacts.org/images/products/641/489/316/8978/nutrition_fi.22.400.jpg	https://static.openfoodfacts.org/images/products/641/489/316/8978/nutrition_fi.22.200.jpg	1171	280	1171		13	10																																			36	26												3.9				0.12	0.048																																												17								
